loan_status,loan_amnt,term,int_rate,installment,sub_grade,emp_length,annual_inc,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,fico_score,fico_class,home_ownership_MORTGAGE,home_ownership_RENT,verif_stat,year_issue,month_issue,year_ecl,month_ecl,geo_loc,geo_loc_ns,geo_loc_we
1,9000.0,60,13.98,209.33,3,4.0,42000.0,1,9.51,0.0,1.0,9.0,7055.0,48.0,76.0,707,1,1,0,1,2010,6,1,2,2,1,2
1,12000.0,36,7.51,373.33,1,2.0,120000.0,3,8.16,0.0,2.0,14.0,33150.0,28.6,76.0,747,2,1,0,1,2010,6,3,5,1,1,1
1,9600.0,60,13.23,219.57,3,1.0,46000.0,1,2.56,0.0,0.0,2.0,3989.0,68.8,76.0,747,2,1,0,1,2010,6,2,9,3,2,1
1,1000.0,36,13.98,34.17,3,0.0,34800.0,1,18.31,0.0,0.0,3.0,466.0,46.6,76.0,692,1,0,1,2,2010,6,1,7,1,1,1
1,24250.0,36,17.56,530.0,5,10.0,68400.0,1,22.51,1.0,1.0,21.0,51287.0,62.3,76.0,672,1,0,1,3,2010,6,2,9,4,2,2
1,12000.0,36,11.49,395.66,2,9.0,36000.0,1,23.73,0.0,0.0,7.0,9793.0,91.0,76.0,722,1,0,1,2,2010,6,2,11,2,1,2
1,15000.0,60,11.12,327.04,2,3.0,44000.0,1,19.06,0.0,0.0,7.0,16116.0,43.6,76.0,747,2,0,1,1,2010,6,2,9,1,1,1
1,8800.0,60,10.38,188.63,2,2.0,45000.0,1,21.59,0.0,1.0,11.0,18694.0,28.1,76.0,752,2,0,1,2,2010,6,2,1,1,1,1
1,10000.0,36,13.98,341.68,3,5.0,30000.0,1,9.44,0.0,0.0,6.0,9593.0,85.7,76.0,692,1,0,1,2,2010,6,1,11,1,1,1
0,3000.0,60,16.45,73.68,5,2.0,22000.0,4,9.0,0.0,0.0,4.0,3900.0,83.0,76.0,682,1,0,1,2,2010,6,1,12,3,2,1
0,4000.0,36,11.49,131.89,2,3.0,75000.0,2,9.39,0.0,1.0,10.0,15086.0,86.7,76.0,702,1,1,0,1,2010,6,1,7,2,1,2
1,15000.0,60,11.86,332.61,2,10.0,74000.0,1,16.38,0.0,0.0,6.0,42971.0,82.2,76.0,732,1,1,0,2,2010,6,3,12,1,1,1
1,3500.0,36,13.98,119.59,3,10.0,48000.0,1,8.75,0.0,0.0,3.0,2018.0,84.1,76.0,697,1,0,1,1,2010,6,2,11,3,2,1
1,18000.0,60,13.61,415.2,3,6.0,120000.0,1,15.81,0.0,2.0,7.0,43349.0,93.1,76.0,722,1,1,0,2,2010,6,2,4,3,2,1
0,7750.0,60,13.98,180.25,3,10.0,65000.0,1,18.72,0.0,2.0,12.0,43186.0,66.6,76.0,692,1,1,0,2,2010,6,3,12,4,2,2
1,2400.0,36,7.88,75.08,1,0.0,52000.0,1,14.68,0.0,0.0,7.0,11167.0,47.5,76.0,717,1,0,1,2,2010,6,4,5,4,2,2
1,2500.0,36,6.39,76.5,1,10.0,34800.0,1,11.24,0.0,0.0,12.0,12894.0,24.9,76.0,772,2,0,1,2,2010,6,4,12,1,1,1
1,4975.0,36,14.72,171.78,3,10.0,17760.0,4,6.76,1.0,1.0,4.0,2435.0,13.0,76.0,672,1,1,0,3,2010,6,1,6,3,2,1
1,25000.0,60,11.86,415.76,2,3.0,65000.0,1,11.19,0.0,1.0,14.0,8519.0,24.2,76.0,757,2,1,0,3,2010,6,2,3,3,2,1
1,2000.0,36,10.38,64.9,2,10.0,96000.0,4,11.29,1.0,0.0,13.0,18534.0,40.6,76.0,712,1,1,0,1,2010,6,2,1,3,2,1
1,24000.0,60,11.86,404.12,2,10.0,100000.0,1,18.2,0.0,0.0,7.0,10363.0,39.0,76.0,737,1,0,1,3,2010,6,2,10,3,2,1
1,3300.0,36,7.88,103.23,1,10.0,67000.0,4,19.0,0.0,3.0,19.0,27751.0,41.6,76.0,722,1,1,0,2,2010,6,2,6,4,2,2
1,9000.0,60,15.95,218.63,4,5.0,80000.0,1,11.41,0.0,2.0,3.0,20257.0,81.0,76.0,702,1,0,1,2,2010,6,2,12,1,1,1
1,18000.0,36,7.51,518.0,1,4.0,82500.0,4,11.17,0.0,0.0,17.0,12408.0,16.5,76.0,772,2,0,1,2,2010,6,1,7,1,1,1
1,1800.0,36,6.76,55.39,1,8.0,58000.0,4,9.37,0.0,0.0,6.0,1435.0,3.2,76.0,797,2,1,0,1,2010,6,2,10,3,2,1
1,5000.0,36,11.49,164.86,2,5.0,48000.0,4,8.8,0.0,1.0,5.0,9486.0,36.6,76.0,707,1,0,1,1,2010,6,1,2,4,2,2
1,18000.0,60,18.3,460.03,6,0.0,84996.0,1,14.99,0.0,1.0,18.0,18838.0,76.0,76.0,672,1,0,1,3,2010,6,2,6,2,1,2
1,11800.0,60,15.95,286.64,4,1.0,33600.0,1,13.96,0.0,0.0,11.0,11804.0,62.5,76.0,682,1,0,1,3,2010,6,1,12,4,2,2
1,15000.0,36,11.86,353.03,2,0.0,44000.0,1,17.4,0.0,0.0,13.0,12801.0,56.3,76.0,712,1,0,1,1,2010,6,2,10,4,2,2
1,10000.0,36,11.86,331.48,2,1.0,65488.0,1,12.79,1.0,0.0,11.0,7394.0,50.3,76.0,702,1,0,1,1,2010,6,2,6,4,2,2
0,10000.0,60,13.61,230.67,3,6.0,30000.0,4,16.84,0.0,3.0,10.0,543.0,4.0,76.0,727,1,0,1,2,2010,6,1,2,1,1,1
1,24000.0,36,14.84,605.28,4,3.0,62400.0,1,4.79,0.0,0.0,9.0,1427.0,16.8,76.0,692,1,0,1,3,2010,6,2,11,3,2,1
1,4300.0,36,11.86,142.54,2,4.0,23000.0,1,7.36,0.0,0.0,11.0,4228.0,20.4,76.0,712,1,0,1,2,2010,6,1,10,4,2,2
1,25000.0,60,13.61,426.74,3,5.0,120000.0,4,12.38,0.0,1.0,18.0,19553.0,31.1,76.0,732,1,1,0,3,2010,6,1,12,4,2,2
1,6000.0,36,10.38,194.68,2,4.0,39000.0,1,12.89,0.0,0.0,10.0,8359.0,45.1,76.0,717,1,0,1,1,2010,6,1,7,4,2,2
1,1800.0,36,7.88,56.31,1,8.0,99000.0,4,12.88,0.0,1.0,13.0,7828.0,35.7,76.0,717,1,1,0,2,2010,6,2,8,1,1,1
1,4500.0,36,11.49,148.38,2,0.0,24000.0,4,3.7,1.0,0.0,6.0,846.0,25.6,76.0,697,1,0,1,2,2010,6,1,10,2,1,2
1,4800.0,60,17.93,121.71,5,1.0,36996.0,4,16.7,0.0,1.0,3.0,437.0,87.4,76.0,667,0,0,1,3,2010,6,1,5,1,1,1
1,1200.0,36,17.56,43.12,5,4.0,54096.0,4,9.36,0.0,0.0,5.0,498.0,99.6,76.0,662,0,0,1,3,2010,6,2,10,1,1,1
1,4000.0,36,11.49,131.89,2,0.0,18000.0,1,11.8,0.0,1.0,4.0,2960.0,33.6,76.0,712,1,0,1,2,2010,6,1,6,4,2,2
0,1500.0,36,11.49,49.46,2,10.0,30000.0,4,1.32,1.0,0.0,7.0,133.0,5.1,76.0,692,1,0,1,1,2010,6,3,4,4,2,2
1,4000.0,36,11.49,131.89,2,2.0,15000.0,4,14.56,0.0,2.0,3.0,5165.0,28.2,76.0,717,1,0,1,1,2010,6,1,6,3,2,1
1,12000.0,36,15.21,301.62,4,3.0,110000.0,2,18.04,0.0,1.0,14.0,14797.0,86.5,76.0,672,1,1,0,1,2010,6,2,1,2,1,2
1,20000.0,36,10.75,427.33,2,5.0,69000.0,1,17.04,0.0,0.0,12.0,7562.0,41.7,76.0,737,1,1,0,1,2010,6,1,11,4,2,2
1,5000.0,36,13.61,169.95,3,1.0,42996.0,4,8.04,0.0,0.0,3.0,4284.0,85.7,76.0,712,1,0,1,3,2010,6,1,9,1,1,1
0,10000.0,60,11.86,221.74,2,2.0,73000.0,1,22.31,0.0,0.0,10.0,13608.0,83.0,76.0,717,1,0,1,3,2010,6,2,3,1,1,1
1,25000.0,60,13.98,371.55,3,6.0,110000.0,1,10.77,1.0,3.0,10.0,11534.0,30.1,76.0,722,1,1,0,3,2010,6,3,12,1,1,1
0,5000.0,60,15.21,119.51,4,2.0,55000.0,4,5.08,0.0,0.0,6.0,7458.0,67.2,76.0,682,1,1,0,1,2010,6,1,6,1,1,1
1,8000.0,36,14.84,276.7,4,2.0,45000.0,1,6.45,0.0,0.0,6.0,7629.0,43.7,76.0,667,0,0,1,2,2010,6,1,2,1,1,1
1,15000.0,36,11.86,497.22,2,6.0,65000.0,1,16.91,0.0,1.0,12.0,22887.0,47.2,76.0,712,1,1,0,2,2010,6,2,6,1,1,1
1,5500.0,60,15.58,132.53,4,4.0,25064.0,1,23.7,0.0,1.0,7.0,7631.0,88.6,76.0,682,1,0,1,1,2010,6,1,1,2,1,2
1,14500.0,60,10.75,223.75,2,10.0,43015.44,1,14.26,0.0,0.0,6.0,18555.0,36.1,76.0,757,2,1,0,2,2010,6,3,6,4,2,2
1,5500.0,60,13.98,127.92,3,0.0,24000.0,4,22.75,0.0,3.0,3.0,4351.0,76.3,76.0,717,1,0,1,3,2010,6,2,3,3,2,1
1,5000.0,60,11.12,109.02,2,5.0,50000.0,4,13.25,0.0,2.0,6.0,1762.0,9.1,76.0,737,1,1,0,1,2010,6,1,11,4,2,2
1,6000.0,36,7.88,187.69,1,9.0,51996.0,4,0.58,0.0,0.0,7.0,359.0,1.6,76.0,787,2,1,0,2,2010,6,2,1,1,1,1
1,2400.0,36,16.32,84.76,4,3.0,126000.0,2,18.72,0.0,2.0,15.0,14520.0,98.1,76.0,672,1,1,0,1,2010,6,2,8,4,2,2
1,13800.0,36,7.88,431.68,1,0.0,125600.0,1,19.64,0.0,0.0,11.0,48505.0,83.2,76.0,732,1,1,0,3,2010,6,3,5,1,1,1
1,1800.0,36,7.51,56.0,1,3.0,33660.0,1,13.05,0.0,3.0,8.0,16409.0,52.4,76.0,722,1,0,1,3,2010,6,2,12,3,2,1
1,6000.0,36,7.88,187.69,1,10.0,39600.0,2,14.67,0.0,0.0,4.0,1927.0,24.4,76.0,767,2,1,0,1,2010,6,1,11,1,1,1
1,9000.0,36,6.76,276.91,1,4.0,79000.0,4,2.61,0.0,0.0,11.0,1787.0,7.7,76.0,797,2,1,0,1,2010,6,2,8,1,1,1
1,15000.0,60,12.73,225.59,3,0.0,39996.0,4,14.64,0.0,0.0,5.0,5238.0,65.5,76.0,717,1,0,1,2,2010,6,1,8,4,2,2
1,14400.0,60,17.93,243.42,5,0.0,120000.0,4,21.6,0.0,0.0,15.0,25420.0,73.3,76.0,662,0,0,1,2,2010,6,2,5,4,2,2
1,2000.0,36,11.12,65.6,2,3.0,30720.0,2,10.05,0.0,1.0,6.0,5635.0,94.1,76.0,707,1,1,0,2,2010,6,1,6,4,2,2
1,15000.0,36,11.12,491.94,2,6.0,51000.0,1,21.25,0.0,1.0,8.0,14672.0,30.0,76.0,722,1,0,1,1,2010,6,1,7,1,1,1
1,19750.0,60,18.3,348.22,6,4.0,44000.0,1,15.87,0.0,2.0,13.0,11377.0,57.5,76.0,672,1,0,1,1,2010,6,1,2,1,1,1
1,18550.0,36,7.88,580.27,1,3.0,103000.0,1,18.17,0.0,0.0,11.0,10209.0,21.8,76.0,762,2,0,1,3,2010,6,2,11,4,2,2
0,2500.0,36,14.84,86.47,4,3.0,10800.0,1,9.33,1.0,1.0,8.0,2084.0,40.1,76.0,662,0,0,1,1,2010,6,2,2,2,1,2
1,5000.0,36,14.72,172.65,3,1.0,30240.0,4,10.28,0.0,1.0,11.0,4202.0,84.0,76.0,667,0,0,1,2,2010,6,1,10,1,1,1
1,9000.0,36,14.35,309.14,3,2.0,40020.0,2,3.48,0.0,0.0,6.0,4307.0,62.4,76.0,682,1,0,1,3,2010,6,1,3,1,1,1
0,10000.0,36,7.14,309.42,1,9.0,135000.0,4,6.17,0.0,1.0,7.0,4990.0,16.0,76.0,777,2,1,0,3,2010,6,2,2,1,1,1
1,4000.0,60,11.12,87.21,2,3.0,33000.0,2,13.09,0.0,1.0,14.0,9965.0,56.3,76.0,717,1,0,1,2,2010,6,1,5,1,1,1
0,1600.0,60,11.12,34.89,2,10.0,71200.0,4,14.8,0.0,1.0,5.0,30721.0,80.0,76.0,722,1,0,1,3,2010,6,4,1,1,1,1
1,2400.0,36,17.93,86.69,5,10.0,35004.0,4,8.78,0.0,1.0,4.0,4996.0,98.0,76.0,662,0,0,1,2,2010,6,3,10,2,1,2
1,12000.0,60,17.56,301.86,5,5.0,65000.0,1,9.9,0.0,1.0,10.0,25412.0,76.3,76.0,667,0,0,1,1,2010,6,2,12,1,1,1
0,24000.0,60,17.19,379.32,5,1.0,39804.0,1,9.5,1.0,2.0,9.0,1309.0,12.7,76.0,677,1,0,1,3,2010,6,2,10,4,2,2
0,2000.0,60,13.98,46.52,3,10.0,22800.0,3,13.63,0.0,3.0,5.0,900.0,23.7,76.0,687,1,0,1,1,2010,6,2,8,4,2,2
1,8000.0,36,7.88,250.25,1,4.0,60000.0,4,21.76,0.0,1.0,7.0,13861.0,50.4,76.0,732,1,1,0,2,2010,6,2,9,1,1,1
1,5000.0,60,13.23,114.36,3,5.0,80000.0,3,8.83,1.0,0.0,4.0,7052.0,46.1,76.0,712,1,1,0,1,2010,6,2,3,3,2,1
1,10000.0,36,7.88,312.82,1,1.0,73000.0,1,17.03,0.0,3.0,14.0,17979.0,38.9,76.0,742,2,0,1,2,2010,6,2,3,1,1,1
1,14000.0,60,11.86,213.43,2,1.0,35004.0,4,8.23,0.0,0.0,5.0,5360.0,57.0,76.0,732,1,0,1,2,2010,6,1,12,1,1,1
0,6500.0,60,11.12,141.72,2,6.0,40000.0,4,12.78,0.0,0.0,9.0,21618.0,49.7,76.0,727,1,1,0,2,2010,6,1,11,1,1,1
0,7000.0,60,17.56,176.09,5,4.0,68000.0,1,13.54,0.0,1.0,14.0,11401.0,50.4,76.0,662,0,1,0,2,2010,6,1,9,1,1,1
1,4000.0,36,7.88,125.13,1,10.0,85000.0,4,6.49,0.0,1.0,7.0,20674.0,49.8,76.0,722,1,1,0,1,2010,6,1,8,4,2,2
1,3000.0,36,11.49,98.92,2,0.0,24996.0,4,5.38,0.0,3.0,10.0,9172.0,58.8,76.0,687,1,0,1,2,2010,6,3,11,3,2,1
1,10000.0,60,11.86,221.74,2,3.0,81000.0,2,10.83,0.0,0.0,7.0,10116.0,54.2,76.0,712,1,1,0,1,2010,6,1,10,2,1,2
1,10000.0,36,11.86,331.48,2,2.0,74004.0,1,18.52,0.0,0.0,9.0,13674.0,51.4,76.0,702,1,1,0,1,2010,6,1,2,3,2,1
1,10000.0,60,7.88,186.53,1,0.0,46800.0,4,22.15,0.0,0.0,7.0,9588.0,61.1,76.0,737,1,0,1,3,2010,6,2,4,1,1,1
1,2500.0,36,13.61,84.98,3,0.0,27000.0,2,1.87,0.0,1.0,2.0,1291.0,75.9,76.0,702,1,0,1,1,2010,6,1,7,1,1,1
1,10000.0,36,7.14,309.42,1,5.0,90000.0,4,1.65,0.0,1.0,6.0,6623.0,25.6,76.0,777,2,1,0,1,2010,6,2,2,4,2,2
1,5500.0,36,7.51,171.11,1,10.0,126000.0,4,10.44,1.0,0.0,15.0,1594.0,3.3,76.0,762,2,1,0,2,2010,6,2,10,1,1,1
1,1300.0,36,13.61,44.19,3,5.0,45000.0,3,1.07,0.0,2.0,2.0,288.0,41.1,76.0,692,1,0,1,2,2010,6,1,2,1,1,1
1,7000.0,60,10.75,151.33,2,3.0,53000.0,2,9.26,0.0,1.0,6.0,6121.0,47.2,76.0,747,2,0,1,2,2010,6,2,12,3,2,1
1,8000.0,60,13.98,186.07,3,0.0,60000.0,4,23.3,0.0,1.0,20.0,2782.0,31.7,76.0,692,1,0,1,2,2010,6,1,2,4,2,2
1,3200.0,36,7.51,99.56,1,0.0,48000.0,4,14.65,0.0,0.0,8.0,7062.0,50.1,76.0,727,1,1,0,2,2010,6,2,11,3,2,1
1,1500.0,36,14.35,51.53,3,2.0,48720.0,4,21.75,0.0,2.0,6.0,982.0,49.1,76.0,662,0,0,1,1,2010,6,1,4,1,1,1
1,25000.0,60,11.86,408.56,2,1.0,100000.0,1,14.27,0.0,0.0,8.0,10132.0,48.5,76.0,757,2,1,0,3,2010,6,2,5,2,1,2
1,4200.0,60,7.51,84.18,1,0.0,36000.0,4,15.0,0.0,3.0,6.0,13787.0,20.4,76.0,792,2,0,1,3,2010,6,3,1,4,2,2
1,7200.0,36,7.88,225.23,1,9.0,69000.0,2,18.54,0.0,1.0,16.0,54189.0,73.5,76.0,727,1,1,0,1,2010,6,2,12,1,1,1
1,4000.0,36,6.39,122.4,1,2.0,42000.0,4,1.29,0.0,0.0,7.0,1071.0,8.6,76.0,787,2,0,1,1,2010,6,1,3,4,2,2
1,8400.0,36,11.49,276.96,2,3.0,32000.0,1,23.78,0.0,0.0,17.0,1965.0,25.5,76.0,702,1,0,1,2,2010,6,2,9,4,2,2
1,5000.0,36,13.98,170.84,3,5.0,87000.0,4,5.92,0.0,2.0,11.0,2184.0,54.6,76.0,677,1,0,1,3,2010,6,1,1,1,1,1
1,3000.0,36,14.84,103.77,4,4.0,62000.0,1,21.83,0.0,3.0,12.0,9569.0,93.8,76.0,672,1,1,0,2,2010,6,1,9,1,1,1
1,8000.0,60,17.19,199.64,5,4.0,30000.0,1,8.68,0.0,2.0,8.0,6520.0,62.1,76.0,667,0,0,1,1,2010,6,1,6,1,1,1
1,6925.0,36,7.88,216.63,1,3.0,39500.0,1,12.06,0.0,2.0,5.0,5573.0,60.6,76.0,737,1,0,1,1,2010,6,1,1,4,2,2
1,10000.0,36,15.58,349.51,4,4.0,25920.0,1,13.75,0.0,0.0,10.0,7033.0,70.3,76.0,672,1,0,1,1,2010,6,1,12,4,2,2
1,8000.0,36,11.49,263.78,2,2.0,92004.0,4,12.76,0.0,0.0,13.0,15972.0,82.7,76.0,702,1,0,1,3,2010,6,1,9,1,1,1
0,12000.0,60,13.23,274.46,3,0.0,40000.0,1,20.49,0.0,2.0,6.0,3068.0,87.7,76.0,712,1,0,1,1,2010,6,1,1,1,1,1
1,2000.0,36,14.72,69.06,3,2.0,40000.0,4,6.81,0.0,0.0,2.0,8389.0,99.9,76.0,742,2,0,1,1,2010,6,1,8,4,2,2
1,16750.0,60,15.58,403.6,4,6.0,35000.0,1,18.1,1.0,2.0,10.0,16539.0,52.2,76.0,702,1,0,1,3,2010,6,3,11,4,2,2
0,10000.0,60,17.56,251.55,5,2.0,30000.0,1,20.72,0.0,3.0,13.0,16625.0,89.4,76.0,667,0,0,1,2,2010,6,2,6,2,1,2
0,18250.0,36,16.82,649.03,5,2.0,48000.0,4,18.68,0.0,1.0,7.0,9566.0,79.6,76.0,667,0,1,0,1,2010,6,1,10,3,2,1
1,2800.0,36,6.76,86.15,1,1.0,52800.0,4,12.8,0.0,0.0,13.0,35685.0,61.6,76.0,747,2,1,0,1,2010,6,2,8,4,2,2
0,14000.0,36,7.88,360.52,1,0.0,30548.0,1,18.38,0.0,0.0,9.0,19777.0,64.7,76.0,742,2,0,1,2,2010,6,2,11,2,1,2
1,9000.0,60,7.88,181.98,1,5.0,68000.0,1,12.74,0.0,0.0,9.0,4345.0,13.2,76.0,792,2,0,1,1,2010,6,2,9,1,1,1
1,10000.0,60,13.98,232.58,3,8.0,60000.0,1,18.4,0.0,1.0,9.0,12398.0,29.7,76.0,702,1,1,0,2,2010,6,1,10,2,1,2
1,8000.0,60,16.32,195.91,4,2.0,35000.0,1,17.73,0.0,2.0,12.0,7768.0,43.4,76.0,682,1,0,1,1,2010,6,1,10,3,2,1
0,11200.0,36,13.23,378.62,3,7.0,34800.0,1,7.07,0.0,0.0,10.0,7579.0,41.2,76.0,697,1,0,1,1,2010,6,2,6,1,1,1
0,1750.0,36,13.61,59.48,3,3.0,38400.0,4,16.34,0.0,0.0,4.0,434.0,43.4,76.0,687,1,1,0,1,2010,6,2,5,1,1,1
1,5000.0,36,7.14,154.71,1,5.0,50004.0,4,7.78,0.0,0.0,5.0,15048.0,47.0,76.0,777,2,0,1,1,2010,6,2,4,1,1,1
1,8500.0,36,13.23,287.35,3,5.0,63600.0,2,3.77,0.0,0.0,10.0,5220.0,42.1,76.0,692,1,1,0,1,2010,6,2,11,1,1,1
1,4200.0,60,16.82,103.98,5,10.0,66000.0,1,16.69,0.0,2.0,9.0,29522.0,94.0,76.0,667,0,1,0,2,2010,6,2,3,1,1,1
1,12000.0,36,7.51,373.33,1,10.0,170004.0,1,12.35,0.0,4.0,13.0,3323.0,8.4,76.0,777,2,1,0,3,2010,6,3,5,4,2,2
1,6400.0,36,7.14,198.03,1,10.0,33600.0,4,20.11,0.0,0.0,5.0,767.0,5.5,76.0,787,2,1,0,1,2010,6,2,10,1,1,1
1,12250.0,36,7.51,381.11,1,10.0,60000.0,4,12.52,0.0,0.0,12.0,36.0,0.1,43.0,787,2,1,0,3,2010,6,3,6,4,2,2
1,8000.0,60,7.88,161.76,1,4.0,38000.0,4,14.78,0.0,2.0,16.0,4859.0,13.1,76.0,797,2,0,1,1,2010,6,4,9,1,1,1
1,7500.0,60,10.75,162.14,2,9.0,43452.0,1,16.63,0.0,0.0,6.0,3255.0,37.0,76.0,742,2,0,1,1,2010,6,2,11,1,1,1
1,8000.0,36,7.14,247.53,1,9.0,67000.08,1,14.04,0.0,0.0,12.0,18806.0,18.5,76.0,752,2,0,1,1,2010,6,2,7,4,2,2
1,6000.0,36,13.98,205.01,3,1.0,56160.0,1,18.61,0.0,0.0,16.0,5488.0,64.6,76.0,677,1,0,1,1,2010,6,1,12,2,1,2
0,8400.0,60,13.23,192.12,3,2.0,45000.0,3,10.67,0.0,2.0,9.0,3189.0,72.5,76.0,712,1,0,1,1,2010,6,3,7,3,2,1
1,8000.0,36,7.51,248.89,1,2.0,68500.0,2,20.93,0.0,2.0,13.0,1603.0,14.7,76.0,742,2,0,1,1,2010,6,1,11,4,2,2
1,8000.0,36,14.84,276.7,4,4.0,25000.0,4,6.48,0.0,2.0,5.0,5483.0,69.4,76.0,687,1,0,1,2,2010,6,1,4,4,2,2
1,10000.0,60,10.38,214.35,2,6.0,90000.0,4,1.15,0.0,3.0,12.0,2225.0,5.0,76.0,777,2,1,0,1,2010,6,3,6,4,2,2
1,13200.0,60,17.56,332.05,5,4.0,140000.0,4,9.57,0.0,3.0,10.0,13188.0,90.2,76.0,677,1,1,0,2,2010,6,1,5,1,1,1
1,6000.0,60,11.49,131.93,2,3.0,24000.0,1,10.65,0.0,1.0,7.0,2607.0,35.2,76.0,722,1,0,1,1,2010,6,2,8,1,1,1
1,4000.0,36,14.35,137.4,3,5.0,40000.0,1,19.89,0.0,2.0,15.0,11490.0,51.1,76.0,672,1,1,0,1,2010,6,1,2,4,2,2
1,15000.0,36,10.38,486.69,2,2.0,75744.0,1,16.87,0.0,2.0,17.0,14339.0,38.6,76.0,737,1,1,0,1,2010,6,3,6,1,1,1
1,12500.0,36,7.88,391.02,1,3.0,70000.0,1,19.1,0.0,0.0,10.0,12220.0,39.2,76.0,742,2,0,1,2,2010,6,1,10,1,1,1
1,16000.0,60,15.95,388.67,4,4.0,51996.0,1,16.43,0.0,0.0,7.0,2644.0,48.2,76.0,692,1,0,1,2,2010,6,2,3,3,2,1
1,13600.0,60,15.21,325.05,4,2.0,45500.0,1,22.5,0.0,2.0,12.0,13535.0,45.4,76.0,702,1,1,0,3,2010,6,1,8,1,1,1
1,3300.0,36,6.39,100.98,1,10.0,35004.0,4,12.79,0.0,1.0,6.0,2453.0,11.1,76.0,777,2,1,0,1,2010,6,2,1,1,1,1
1,2200.0,36,13.23,74.38,3,0.0,12000.0,4,4.8,1.0,0.0,6.0,2781.0,23.4,76.0,677,1,0,1,2,2010,6,1,9,1,1,1
1,14000.0,36,10.38,454.25,2,2.0,43900.0,1,5.74,0.0,2.0,9.0,2686.0,20.7,76.0,732,1,1,0,1,2010,6,1,7,1,1,1
1,10000.0,36,7.88,312.82,1,6.0,38244.0,4,19.71,0.0,1.0,13.0,8966.0,33.8,76.0,742,2,0,1,1,2010,6,2,9,3,2,1
0,8500.0,60,11.49,186.9,2,4.0,27000.0,2,0.89,0.0,0.0,12.0,449.0,2.0,76.0,757,2,1,0,1,2010,6,1,12,3,2,1
1,8000.0,60,11.49,175.91,2,4.0,120000.0,4,0.5,0.0,4.0,4.0,425.0,14.7,76.0,767,2,1,0,2,2010,6,1,12,1,1,1
1,12000.0,60,11.12,261.63,2,3.0,40000.0,1,16.28,0.0,0.0,10.0,12985.0,35.2,76.0,737,1,0,1,1,2010,6,1,3,3,2,1
0,7000.0,60,16.45,171.91,5,2.0,26004.0,4,1.94,0.0,0.0,5.0,1127.0,59.3,76.0,672,1,0,1,3,2010,6,1,1,1,1,1
1,8500.0,36,7.51,264.45,1,1.0,21000.0,1,21.31,0.0,0.0,6.0,12726.0,55.8,76.0,737,1,0,1,1,2010,6,1,8,4,2,2
0,8000.0,36,7.14,247.53,1,9.0,54000.0,1,9.07,0.0,0.0,10.0,16310.0,66.7,76.0,762,2,1,0,1,2010,6,3,5,4,2,2
1,24000.0,36,10.25,777.24,2,2.0,80000.0,1,18.63,0.0,1.0,8.0,12960.0,40.1,76.0,747,2,0,1,3,2010,6,2,5,1,1,1
1,12500.0,60,13.23,285.89,3,2.0,54996.0,1,18.15,0.0,3.0,20.0,11272.0,17.3,76.0,742,2,1,0,3,2010,6,1,9,1,1,1
0,8400.0,36,14.84,290.54,4,3.0,130000.0,1,8.28,0.0,3.0,8.0,5476.0,66.0,76.0,667,0,0,1,3,2010,6,2,1,1,1,1
1,8550.0,36,7.88,267.46,1,3.0,66000.0,1,16.76,0.0,0.0,8.0,20555.0,36.8,76.0,727,1,0,1,3,2010,6,1,11,4,2,2
1,5000.0,36,10.38,162.23,2,6.0,42996.0,4,17.75,0.0,0.0,11.0,11375.0,45.9,76.0,712,1,0,1,2,2010,6,1,6,1,1,1
0,5600.0,60,15.21,133.85,4,2.0,40000.0,4,10.32,0.0,3.0,4.0,568.0,2.4,76.0,702,1,0,1,3,2010,6,2,6,1,1,1
0,10000.0,36,14.35,343.48,3,1.0,62000.0,1,20.63,0.0,1.0,8.0,40519.0,89.3,76.0,682,1,1,0,1,2010,6,3,4,3,2,1
1,13000.0,36,7.51,404.45,1,6.0,140000.0,1,10.95,0.0,1.0,14.0,20930.0,60.0,76.0,767,2,1,0,1,2010,6,2,12,4,2,2
1,10000.0,36,16.45,353.8,5,4.0,70000.0,1,24.02,0.0,0.0,12.0,14062.0,91.3,76.0,662,0,0,1,1,2010,6,1,6,1,1,1
1,23050.0,36,14.35,791.72,3,10.0,200000.0,1,14.18,0.0,1.0,12.0,24803.0,61.5,76.0,707,1,1,0,2,2010,6,3,5,1,1,1
1,5800.0,36,14.72,200.27,3,2.0,18000.0,4,1.13,0.0,2.0,2.0,1274.0,45.5,76.0,707,1,0,1,2,2010,6,1,11,1,1,1
1,14400.0,36,7.51,448.0,1,4.0,117000.0,2,7.26,0.0,3.0,12.0,17821.0,42.5,76.0,762,2,1,0,3,2010,6,2,3,1,1,1
1,22000.0,60,13.98,511.68,3,10.0,64800.0,1,8.69,0.0,0.0,4.0,3575.0,89.4,76.0,737,1,0,1,3,2010,6,2,1,4,2,2
1,15000.0,60,15.95,364.38,4,2.0,56000.0,1,7.93,0.0,0.0,9.0,8246.0,69.9,76.0,687,1,0,1,3,2010,6,1,10,3,2,1
1,3000.0,36,13.98,102.51,3,7.0,14400.0,1,12.67,0.0,0.0,4.0,1769.0,70.8,76.0,697,1,0,1,1,2010,6,1,8,3,2,1
